title_id,title_name,title_code,title_icon
00050000-101CC500,ポケモン不思議のダンジョン 青の救助隊,WUP-N-DAXJ,
00050000-101CC700,Pokémon Mystery Dungeon: Blue Rescue Team,WUP-N-DAXE,
00050000-101CC800,Pokémon Mystery Dungeon: Blue Rescue Team,WUP-N-DAXP,
00050000-101CC900,Freedom Planet,WUP-P-AFEP,
00050000-101CCD00,The Rivers of Alice : Extended Version,WUP-N-BRAE,
00050000-101CCF00,Never Alone (Kisima Ingitchuna),WUP-N-BNAE,
00050000-101CD100,(Event Preview) Soul Axiom,,
00050000-101CD200,Extreme Exorcism (Event Preview Version),,
00050000-101CD300,Mutant Mudds Super Challenge (Event Preview),,
00050000-101CD400,Typoman Event Preview,,
00050000-101CD500,(Event Preview) Freedom Planet,,
00050000-101CD600,RIVE Event Preview,,
00050000-101CD700,Event Preview Version Lovely P,,
00050000-101CD800,forma.8 Event Preview,,
00050000-101CD900,(Event Preview) Runbow,,
00050000-101CDB00,Splatoon Pre-Launch Review,,
00050000-101CDC00,Splatoon Pre-Launch Review,,
00050000-101CDD00,Splatoon Pre-Launch Review,,
00050000-101CDE00,Splatoon,,
00050000-101CDF00,LEGOジュラシック･ワールド,WUP-N-ALJJ,
00050000-101CE000,Typoman,WUP-P-ATVP,
00050000-101CE100,Canvaleon,WUP-N-ACHE,
00050000-101CE300,ネバーアローン,WUP-N-BNAJ,
00050000-101CE600,Swords & Soldiers ソード アンド ソルジャーズ,WUP-N-WKSJ,
00050000-101CE800,Never Alone (Kisima Ingitchuna),WUP-P-BNAP,
00050000-101CEE00,Electronic Super Joy,WUP-N-AEJE,
00050000-101CF100,Island Flight Simulator,WUP-N-AFVE,
00050000-101CF200,Island Flight Simulator,WUP-P-AFVP,
00050000-101CF500,Quadcopter Pilot Challenge,WUP-N-AQPE,
00050000-101CF700,Wind-up Knight 2,WUP-N-AN2E,
00050000-101CF800,Brave Tank Hero,WUP-P-BTKP,
00050000-101CF900,Word Puzzles by POWGI,WUP-P-AW2P,
00050000-101CFA00,Word Puzzles by POWGI,WUP-N-AW2E,
00050000-101CFB00,Brave Tank Hero,WUP-N-BTKE,
00050000-101CFC00,KEYTARI: 8-bit Music Maker,WUP-N-AKEE,
00050000-101CFD00,Near Earth Objects,WUP-N-ANHE,
00050000-101CFF00,Job the Leprechaun,WUP-N-AJLE,
00050000-101D0000,Solitaire Dungeon Escape,WUP-N-AD7E,
00050000-101D0100,The Quiet Collection,WUP-N-AQCE,
00050000-101D0300,Project Zero: Maiden of Black Water,WUP-P-AL5P ?,
00050000-101D0600,Fatal Frame: Maiden of Black Water,WUP-N-AL5E,
00050000-101D0700,Canvaleon,WUP-P-ACHP,
00050000-101D0800,Outside the Realm,WUP-N-ARLE,
00050000-101D0900,Gunman Clive HD Collection,WUP-N-AGWE,
00050000-101D0A00,Pokémon Mystery Dungeon: Red Rescue Team,WUP-N-PDGP,
00050000-101D0B00,ポケモン不思議のダンジョン 赤の救助隊,WUP-N-PDGJ,
00050000-101D0C00,Pokémon Mystery Dungeon: Red Rescue Team,WUP-N-PDGE,
00050000-101D0D00,グランボ,WUP-N-PDHJ,
00050000-101D0E00,川のぬし釣り5 ～不思議の森から～,,
00050000-101D1000,Barbie and her Sisters Puppy Rescue,WUP-N-BRQE,
00050000-101D1200,Animal Gods,WUP-N-BAGE,
00050000-101D1300,Blue-Collar Astronaut,WUP-P-BC5E,
00050000-101D1400,Endless Golf,WUP-N-AEGE,
00050000-101D1600,Xeodrifter,WUP-N-AXJE,
00050000-101D1700,Booty Diver,WUP-P-BDJE,
00050000-101D1800,Girls Like Robots,WUP-N-AGTE,
00050000-101D1A00,Aenigma Os,WUP-N-BASE,
00050000-101D1D00,Barbie and her Sisters Puppy Rescue,WUP-P-BRQP,
00050000-101D1F00,おいでよ どうぶつの森,WUP-N-DAYJ,
00050000-101D2000,Animal Crossing: Wild World,WUP-N-DAYE,
00050000-101D2100,Animal Crossing: Wild World,WUP-N-DAYP,
00050000-101D2200,マリオパーティDS,WUP-N-DAZJ,
00050000-101D2300,Mario Party DS,WUP-N-DAZE,
00050000-101D2400,Mario Party DS,WUP-N-DAZP,
00050000-101D2500,チョコボランド,WUP-N-PDKJ,
00050000-101D2600,ファイナルファンタジーI･II アドバンス,WUP-N-PDLJ,
00050000-101D2700,沈黙の遺跡 ～エストポリス外伝～,WUP-N-PDMJ,
00050000-101D2800,DON'T CRASH,WUP-N-AC5E,
00050000-101D2900,PIXEL SLIME U,WUP-N-AUPE,
00050000-101D2A00,Land it Rocket,WUP-N-AL6E,
00050000-101D2B00,テトロボット AND CO.,WUP-N-ATCJ,
00050000-101D2C00,チャリ走 Ultra DX - 世界ツアー,WUP-N-ATXJ,
00050000-101D2D00,みんなで宇宙ツアー - チャリ走DX2,WUP-N-ATQJ,
00050000-101D2F00,バードマニアパーティ,WUP-N-ABKJ,
00050000-101D3000,太鼓の達人 あつめて★ともだち大作戦!,WUP-N-BT3J,
00050000-101D3100,Darts UP,WUP-N-WDUJ,
00050000-101D3200,99Moves,WUP-N-BMVJ,
00050000-101D3300,6180 the moon,WUP-P-WM6P,
00050000-101D3700,Ninja Strike: Dangerous Dash,WUP-N-ANJE,
00050000-101D3900,The Quiet Collection,WUP-P-AQCP,
00050000-101D3A00,Ninja Strike: Dangerous Dash,WUP-P-ANJP,
00050000-101D3B00,Level 22,WUP-P-AL2P,
00050000-101D3C00,Level 22,WUP-N-AL2E,
00050000-101D3F00,Project Zero: Maiden of Black Water - Trial version,WUP-P-AL5Z,
00050000-101D4200,Brunswick Pro Bowling,WUP-N-ABPE,
00050000-101D4500,Grumpy Reaper,WUP-N-AGQE,
00050000-101D4600,Frankenstein - Master of Death,WUP-P-AFQP,
00050000-101D4700,STARWHAL,WUP-P-BJTP,
00050000-101D4800,Whispering Willows,WUP-P-AWWP,
00050000-101D4A00,Rakoo & Friends,WUP-N-ARFE,
00050000-101D4B00,Year Walk,WUP-P-APNP,
00050000-101D4C00,Sketch Wars,WUP-N-AWRE,
00050000-101D4D00,Joe's Diner,WUP-P-AJAP,
00050000-101D4E00,Jones on Fire,WUP-P-AJFP,
00050000-101D5000,The Peanuts Movie: Snoopy's Grand Adventure,WUP-P-BPEP,
00050000-101D5100,Stone Shire,WUP-P-BSVP,
00050000-101D5300,Cutie Pets Pick Berries,WUP-N-ACKE,
00050000-101D5500,Joe's Diner,WUP-N-AJAE,
00050000-101D5600,Jones on Fire,WUP-N-AJFE,
00050000-101D5800,Rayman 3,WUP-N-PDNP,
00050000-101D5900,Rayman 3,WUP-N-PDNE,
00050000-101D5A00,Rayman Advance,WUP-N-PDPP,
00050000-101D5B00,Rayman Advance,WUP-N-PDPE,
00050000-101D5C00,ファイナルファンタジーVI アドバンス,WUP-N-PDQJ,
00050000-101D5D00,ファイナルファンタジーV アドバンス,WUP-N-PDRJ,
00050000-101D5E00,ファイナルファンタジーIV アドバンス,WUP-N-PDSJ,
00050000-101D5F00,FreezeME,WUP-N-AF4E,
00050000-101D6000,FAST Racing NEO,WUP-P-WFSP,
00050000-101D6100,Gunman Clive HD Collection,WUP-P-AGWP,
00050000-101D6200,Test Your Mind,WUP-N-ATHE,
00050000-101D6300,Ascent of Kings,WUP-N-AKSE,
00050000-101D6400,Kung Fu FIGHT!,WUP-N-AK2E,
00050000-101D6700,Star Sky,WUP-P-ATZP,
00050000-101D6A00,Splatoon Testfire,,
00050000-101D6B00,Splatoon Testfire,,
00050000-101D6C00,Splatoon Testfire,,
00050000-101D6D00,Runbow,WUP-P-ARNP,
00050000-101D6E00,Now I know my ABCs,WUP-N-BC7E,
00050000-101D6F00,Cutie Clash,WUP-N-BC8E,
00050000-101D7300,Molly Maggot,WUP-N-AM5E,
00050000-101D7400,Totem Topple,WUP-P-ATTP,
00050000-101D7500,Minecraft: Wii U Edition,WUP-P-AUMP,
00050000-101D7600,Slots - Pharaoh's Riches,WUP-N-BP3E,
00050000-101D7700,Explody Bomb,WUP-N-AEXE,
00050000-101D7800,Hold Your Fire: A Game About Responsibility,WUP-N-AHGE,
00050000-101D7A00,6-Hand Video Poker,WUP-N-AKPE,
00050000-101D7E00,MINI-GAMES MADNESS VOLUME: #1 - HELLO WORLD!,WUP-N-BM2E,
00050000-101D7F00,153 Hand Video Poker,WUP-N-BP6E,
00050000-101D8000,Q.U.B.E: Director's Cut,WUP-N-AQEE,
00050000-101D8300,Electronic Super Joy,WUP-P-AEJP,
00050000-101D8900,Slender: The Arrival,WUP-P-BSAP,
00050000-101D8A00,Star Sky,WUP-N-ATZE,
00050000-101D8B00,ヒラメキパズル テトグラム,WUP-N-AP8J,
00050000-101D8C00,ブルームーン,WUP-N-ATZJ,
00050000-101D8D00,Rock 'N Racing Off Road DX,WUP-N-ARXE,
00050000-101D8F00,LOST REAVERS BETA TEST VERSION,WUP-P-SBPE,
00050000-101D9100,Dragon Skills,WUP-N-BD5E,
00050000-101D9200,The Rivers of Alice : Extended Version,WUP-P-BRAP,
00050000-101D9300,ショベルナイト,WUP-N-WKNJ,
00050000-101D9500,STEEL RIVALS,WUP-N-BRCE,
00050000-101D9600,Rock 'N Racing Off Road DX,WUP-P-ARXP,
00050000-101D9700,Kick & Fennick,WUP-P-AKKP,
00050000-101D9900,ファイナルファンタジータクティクス アドバンス,WUP-N-PDTJ,
00050000-101D9B00,Discovery,WUP-N-ADUE,
00050000-101D9C00,Funky Physics,WUP-N-AF5E,
00050000-101D9D00,Minecraft: Wii U Edition,WUP-N-AUME,
00050000-101D9E00,Bike Rider UltraDX - WORLD TOUR,WUP-P-ATXP,
00050000-101D9F00,Job the Leprechaun,WUP-P-AJLP,
00050000-101DA100,マリオバスケ 3on3,WUP-N-DA2J,
00050000-101DA200,Mario Hoops 3-on-3,WUP-N-DA2E,
00050000-101DA300,Mario Slam Basketball,WUP-N-DA2P,
00050000-101DA400,ファミコンウォーズDS,WUP-N-DA3J,
00050000-101DA500,Advance Wars: Dual Strike,WUP-N-DA3E,
00050000-101DA600,Advance Wars: Dual Strike,WUP-N-DA3P,
00050000-101DA700,ポケモンスナップ,WUP-N-NASJ,
00050000-101DA800,Pokémon Snap,WUP-N-NASE,
00050000-101DA900,Pokémon Snap,WUP-N-NASP,
00050000-101DAA00,LEGO STAR WARS: THE FORCE AWAKENS,WUP-P-BLGP,
00050000-101DAB00,LEGO Star Wars: The Force Awakens,WUP-N-BLGE,
00050000-101DAC00,Swap Fire,WUP-N-AF7E,
00050000-101DAD00,Tumblestone,WUP-N-AT7E,
00050000-101DAF00,Chronicles of Teddy: Harmony of Exidus,WUP-P-AF2P,
00050000-101DB000,Oddworld: New 'n' Tasty,WUP-N-ANWE,
00050000-101DB100,PictoParty,WUP-N-APQE,
00050000-101DB200,Shantae: Half-Genie Hero,WUP-P-AHFE,
00050000-101DB600,Tiny Thief タイニーシーフ,WUP-N-AAHJ,
00050000-101DB800,VoxelMaker,WUP-N-AVME,
00050000-101DBB00,Oddworld: New 'n' Tasty,WUP-P-ANWP,
00050000-101DBC00,Star Ghost,WUP-P-BD6P,
00050000-101DBE00,MINECRAFT: Wii U EDITION,WUP-N-AUMJ,
00050000-101DBF00,Angry Video Game Nerd Adventures,WUP-P-AVGP,
00050000-101DC000,Vektor Wars,WUP-N-AVWE,
00050000-101DC100,Octodad: Dadliest Catch,WUP-P-AD5P,
00050000-101DC200,Vektor Wars,WUP-P-AVWP,
00050000-101DC300,Kick & Fennick,WUP-N-AKKE,
00050000-101DCA00,VoxelMaker,WUP-P-AVMP,
00050000-101DCC00,スターフォックス ガード 特別体験版,WUP-N-BWGJ,
00050000-101DCD00,Star Fox Guard Special Demo,WUP-N-BWGE,
00050000-101DCE00,Star Fox Guard : Special Demo Version,WUP-P-BWGP,
00050000-101DCF00,Perpetual Blast,WUP-N-BP2E,
00050000-101DD000,Star Ghost,WUP-N-BD6E,
00050000-101DD300,Rock 'N Racing Off Road,WUP-N-WAEJ,
00050000-101DD400,Fullblast,WUP-N-AFLJ,
00050000-101DD500,エリエット クエスト,WUP-N-BEQJ,
00050000-101DD600,Bit Trip Presents... Runner 2 リズム星人の爆走,WUP-N-WBTJ,
00050000-101DD700,Runbow,WUP-N-ARNJ,
00050000-101DD900,Mighty No. 9,WUP-N-AMQJ,
00050000-101DDA00,ガンマンストーリーHDコレクション,WUP-N-AGWJ,
00050000-101DDC00,ディズニーインフィニティ3.0,WUP-P-BD3J,
00050000-101DDD00,Swords & Soldiers II ソード アンド ソルジャーズ II,WUP-N-BS2J,
00050000-101DDF00,Hive Jump,WUP-P-AHJE,
00050000-101DE000,Chroma Blast,WUP-N-BPKE,
00050000-101DE400,ザ バインディング オブ アイザック:リバース,WUP-N-BRXJ,
00050000-101DE500,1001 Spikes,WUP-N-WM9J,
00050000-101DE700,Cutie Pets Jump Rope,WUP-N-AR3E,
00050000-101DEE00,AVOIDER,WUP-N-AVRE,
00050000-101DF400,Pokkén Tournament,WUP-N-APKE,
00050000-101DF500,Pokkén Tournament,WUP-P-APKP,
00050000-101DFA00,Draw 2 Survive,WUP-N-BDXE,
00050000-101DFD00,Snowball,WUP-N-BLLE,
00050000-101DFE00,ニヒラブラ,WUP-N-WHLJ,
00050000-101DFF00,Petitcom BIG,WUP-U-BP5J,
00050000-101E0000,U-EXPLORE SPACE ADVENTURES,WUP-N-AFSJ,
00050000-101E0100,Minecraft: Story Mode - Episode 1: The Order of the Stone,WUP-N-BMTE,
00050000-101E0600,Final Fantasy Tactics Advance,WUP-N-PDTP,
00050000-101E0700,FINAL FANTASY Tactics Advance,WUP-N-PDTE,
00050000-101E0900,Lovely Planet,WUP-N-BLVE,
00050000-101E0A00,Lovely Planet,WUP-P-BLVP,
00050000-101E0C00,ポケモン不思議のダンジョン 空の探検隊,WUP-N-DA4J,
00050000-101E0D00,Pokémon Mystery Dungeon: Explorers of Sky,WUP-N-DA4E,
00050000-101E0E00,Pokémon Mystery Dungeon: Explorers of Sky,WUP-N-DA4P,
00050000-101E0F00,ポケモンレンジャー バトナージ,WUP-N-DA5J,
00050000-101E1000,Pokémon Ranger: Shadows of Almia,WUP-N-DA5E,
00050000-101E1100,Pokémon Ranger: Shadows of Almia,WUP-N-DA5P,
00050000-101E1200,PixelJunk Monsters,WUP-P-BPHP,
00050000-101E1300,Frag doch mal...die Maus!,WUP-P-BFDD,
00050000-101E1500,Fire: Ungh's Quest,WUP-P-BFQP,
00050000-101E1800,Human Resource Machine,WUP-N-AHME,
00050000-101E1900,Rynn's Adventure: Trouble in the Enchanted Forest,WUP-N-AR6E,
00050000-101E1A00,Human Resource Machine,WUP-P-AHMP,
00050000-101E1B00,Shadow Puppeteer,WUP-P-BPWP,
00050000-101E1E00,PSIBO,WUP-N-BP8E,
00050000-101E1F00,B3 Game Expo For Bees,WUP-N-AB3E,
00050000-101E2200,改造町人シュビビンマン,WUP-N-PPHJ,
00050000-101E2300,うさぎの国のカンガルーレース ワラビー!!,WUP-N-PPJJ,
00050000-101E2400,ガイフレーム,WUP-N-PPKJ,
00050000-101E2500,モトローダーII,WUP-N-PPLJ,
00050000-101E2600,ラングリッサー ～光輝の末裔～,WUP-N-PPMJ,
00050000-101E2700,改造町人シュビビンマン3 －異界のプリンセス－,WUP-N-PPNJ,
00050000-101E2800,超兄貴,WUP-N-PPPJ,
00050000-101E2900,愛・超兄貴,WUP-N-PPQJ,
00050000-101E2C00,Bit Dungeon+,WUP-P-BDYP,
00050000-101E2D00,REPLAY : VHS is not dead,WUP-P-BREP,
00050000-101E2E00,Christmas Adventure of Rocket Penguin,WUP-N-BCKE,
00050000-101E3000,REPLAY : VHS is not dead,WUP-N-BREE,
00050000-101E3200,Jewel Quest,WUP-N-AJQE,
00050000-101E3300,Olympia Rising,WUP-P-AR7P,
00050000-101E3400,Olympia Rising,WUP-N-AR7E,
00050000-101E3500,Spheroids,WUP-P-AAWP,
00050000-101E3600,Spheroids,WUP-P-AAWE,
00050000-101E3700,Cutie Pets Go Fishing,WUP-N-BFGE,
00050000-101E3800,Dual Core,WUP-N-BD8E,
00050000-101E4000,アスディバインハーツ,WUP-N-AB8J,
00050000-101E4100,FAST Racing NEO,WUP-N-WFSJ,
00050000-101E4200,Master Reboot,WUP-N-WMRJ,
00050000-101E4300,モモンガ ピンボール アドベンチャー,WUP-N-AMPJ,
00050000-101E4800,Sudoku and Permudoku,WUP-N-BPJE,
00050000-101E4B00,Bird Mania Party,WUP-P-ABKP,
00050000-101E4C00,Bird Mania Party,WUP-N-ABKE,
00050000-101E5000,The Gem Collector,WUP-N-AG2E,
00050000-101E5300,M & S at the Rio 2016 Olympic Games,WUP-U-ABJE,
00050000-101E5400,Mario & Sonic at the Rio 2016 Olympic Games,WUP-P-ABJP,
00050000-101E5500,Escape From Flare Industries,WUP-N-AEFE,
00050000-101E5600,Adventures of Pip,WUP-P-BAPP,
00050000-101E5800,Inside My Radio,WUP-P-ARQP,
00050000-101E5A00,Inside My Radio,WUP-N-ARQE,
00050000-101E5E00,Chasing Dead,WUP-P-WZHP,
00050000-101E6200,Shooting Range by Thornbury Software,WUP-N-AAZE,
00050000-101E6300,Archery by Thornbury Software,WUP-N-AA2E,
00050000-101E6400,エキサイトバイク64,WUP-N-NATJ,
00050000-101E6500,Excitebike 64,WUP-N-NATE,
00050000-101E6600,オウガバトル64,WUP-N-NAUJ,
00050000-101E6700,Ogre Battle 64: Person of Lordly Caliber,WUP-N-NAUE,
00050000-101E6800,わがままファッション GIRLS MODE,WUP-N-DA6J,
00050000-101E6900,Style Savvy,WUP-N-DA6E,
00050000-101E6A00,Nintendo presents: Style Boutique,WUP-N-DA6P,
00050000-101E6C00,立体ピクロス,WUP-N-DA8J,
00050000-101E6D00,Picross 3D,WUP-N-DA8E,
00050000-101E6E00,Picross 3D,WUP-N-DA8P,
00050000-101E6F00,ポケモンレンジャー 光の軌跡,WUP-N-DA9J,
00050000-101E7000,Pokémon Ranger: Guardian Signs,WUP-N-DA9E,
00050000-101E7100,Pokémon Ranger: Guardian Signs,WUP-N-DA9P,
00050000-101E7300,The Deer God,WUP-N-AA3E,
00050000-101E7400,Grumpy Reaper,WUP-P-AGQP,
00050000-101E7500,Dragon Skills,WUP-P-BD5P,
00050000-101E7800,SKEASY,WUP-N-AYKE,
00050000-101E7900,SPLASHY DUCK,WUP-N-AVLE,
00050000-101E7B00,Asdivine Hearts,WUP-N-AB8E,
00050000-101E7C00,TAP TAP ARCADE,WUP-P-BTAP,
00050000-101E7D00,TAP TAP ARCADE,WUP-N-BTAE,
00050000-101E7E00,TOUCH SELECTIONS,WUP-P-BTJP,
00050000-101E7F00,TOUCH SELECTIONS,WUP-N-BTJE,
00050000-101E8000,FreezeME,WUP-P-AF4P,
00050000-101E8300,Discovery,WUP-P-ADUP,
00050000-101E8400,Dying Is Dangerous,WUP-P-ADJP,
00050000-101E8500,TEMPLE OF YOG,WUP-P-BTYP,
00050000-101E8800,COLOR BOMBS,WUP-P-BW2P,
00050000-101E8900,Sudoku & Permudoku,WUP-P-BPJP,
00050000-101E8A00,Ascent of Kings,WUP-P-AKSP,
00050000-101E8B00,Kung Fu FIGHT!,WUP-P-AK2P,
00050000-101E8D00,Futuridium EP Deluxe,WUP-P-BEPP,
00050000-101E8E00,Futuridium EP Deluxe,WUP-N-BEPE,
00050000-101E9300,Gear Gauntlet,WUP-N-BGGE,
00050000-101E9400,Gear Gauntlet,WUP-P-BGGP,
00050000-101E9500,Humanitarian Helicopter,WUP-N-BHHE,
00050000-101E9700,U Host,WUP-P-AUHP,
00050000-101E9A00,Astral Breakers,WUP-N-BS6J,
00050000-101E9B00,Ninja Pizza Girl,WUP-N-ANPJ,
00050000-101E9C00,キューブライフ：アイランドサバイバル,WUP-N-ACUJ,
00050000-101E9F00,The Book of Unwritten Tales 2,WUP-P-BUTP,
00050000-101EA000,LEGOスター・ウォーズ／フォースの覚醒,WUP-N-BLGJ,
00050000-101EA100,LEGOマーベル アベンジャーズ,WUP-N-ALRJ,
00050000-101EA200,The Book of Unwritten Tales 2,WUP-N-BUTE,
00050000-101EA400,A Day at the Carnival,WUP-P-BRFE,
00050000-101EA500,Noitu Love: Devolution,WUP-N-AKLE,
00050000-101EA900,Armored ACORNs: Action Squirrel Squad,WUP-P-BNBE,
00050000-101EAA00,Just Dance 2017,WUP-P-BJ7P,
00050000-101EAB00,Dreamals,WUP-P-WRLP,
00050000-101EAE00,Lucentek Beyond,WUP-P-WLBE,
00050000-101EAF00,Color Symphony 2,WUP-N-WCYE,
00050000-101EB200,Just Dance 2017,WUP-N-BJ7E,
00050000-101EB300,The Beggar's Ride,WUP-N-WTRE,
00050000-101EB400,Volcanic Field 2,WUP-N-WVFE,
00050000-101EB500,DREAMALS,WUP-N-WRLE,
00050000-101EB600,ACT IT OUT! A Game of Charades,WUP-P-WGQP,
00050000-101EB700,Color Symphony 2,WUP-P-WCYP,
00050000-101EBB00,F-ZERO X,WUP-N-NAWJ,
00050000-101EBC00,F-ZERO X,WUP-P-NAWP,
00050000-101EBD00,Wiiであそぶ ピクミン2,WUP-N-VBTJ,
00050000-101EBE00,Pikmin 2,WUP-N-VBTE,
00050000-101EBF00,Pikmin 2,WUP-N-VBTP,
00050000-101EC000,Wiiであそぶ ピクミン,WUP-N-VBUJ,
00050000-101EC100,Pikmin,WUP-N-VBUE,
00050000-101EC200,Pikmin,WUP-N-VBUP,
00050000-101EC500,ACT IT OUT! A Game of Charades,WUP-N-WGQE,
00050000-101EC600,Defense Dome,WUP-P-BDFP,
00050000-101EC700,The Beggar's Ride,WUP-P-WTRP,
00050000-101EC900,おどる メイド イン ワリオ,WUP-N-VBVJ,
00050000-101ECA00,WarioWare: Smooth Moves,WUP-N-VBVE,
00050000-101ECB00,WarioWare Smooth Moves,WUP-N-VBVP,
00050000-101ECC00,バイオハザード アンブレラ・クロニクルズ,WUP-N-VBWJ,
00050000-101ECD00,Resident Evil: The Umbrella Chronicles,WUP-N-VBWE,
00050000-101ECF00,Buddy & Me: Dream Edition,WUP-N-WYME,
00050000-101ED000,SpaceRoads,WUP-N-WSSE,
00050000-101ED100,Wiiであそぶ ドンキーコングジャングルビート,WUP-N-VBXJ,
00050000-101ED200,Donkey Kong Jungle Beat,WUP-N-VBXE,
00050000-101ED300,Donkey Kong Jungle Beat,WUP-N-VBXP,
00050000-101ED600,SphereZor,WUP-N-BZRE,
00050000-101ED700,Tokyo Mirage Sessions ♯FE,WUP-P-ASEP,
00050000-101ED800,Tokyo Mirage Sessions #FE,WUP-U-ASEE,
00050000-101EF400,Demonic Karma Summoner,WUP-P-BKSE,
00050000-101EF500,Emojikara: A Clever Emoji Match Game,WUP-N-BMKE,
00050000-101EFF00,Asdivine Hearts,WUP-P-AB8P,
00050000-101F0200,Back to Bed,WUP-P-BZDE,
00050000-101F0300,Star Splash: Shattered Star,WUP-P-BZ4E,
00050000-101F0A00,バンダイナムコからのお届け物,WUP-N-BL2J,
00050000-101F0B00,Quest of Dungeons,WUP-P-BQDP,
00050000-101F0D00,Rayman Raving Rabbids,WUP-N-VB7E,
00050000-101F0E00,Rayman Raving Rabbids,WUP-N-VB7P,
00050000-101F0F00,Paranautical Activity,WUP-P-APRP,
00050000-101F1100,Noitu Love: Devolution,WUP-P-AKLP,
00050000-101F1300,Armikrog,WUP-N-BR2E,
00050000-101F1400,Quest of Dungeons,WUP-N-BQDE,
00050000-101F1600,STEEL RIVALS,WUP-P-BRCP,
00050000-101F2700,Star Sky 2,WUP-P-BY2P,
00050000-101F2800,8Bit Hero,WUP-N-BH8E,
00050000-101F2A00,Mahjong Deluxe 3,WUP-P-BMXE,
00050000-101F2B00,Miko Mole,WUP-P-BKME,
00050000-101F2C00,MOP: Operation Cleanup,WUP-P-BMPE,
00050000-101F2D00,Run Run and Die,WUP-N-BRRE,
00050000-101F3A00,テラリア,WUP-N-BTXJ,
00050000-101F3E00,Star Sky 2,WUP-N-BY2E,
00050000-101F3F00,Super Meat Boy,WUP-N-AENE,
00050000-101F4000,Super Meat Boy,WUP-P-AENP,
00050000-101F4200,Queen's Garden,WUP-P-AQNP,
00050000-101F4300,Sweetest Thing,WUP-P-AERP,
00050000-101F4700,Queen's Garden,WUP-N-AQNE,
00050000-101F4800,Sweetest Thing,WUP-N-AERE,
00050000-101F4900,Tallowmere,WUP-N-AEUE,
00050000-101F4A00,Buddy & Me: Dream Edition,WUP-P-WYMP,
00050000-101F4C00,Reptilian Rebellion,WUP-N-BRLE,
00050000-101F4D00,Skylanders Imaginators,WUP-P-BL6E,
00050000-101F4F00,Dracula's Legacy,WUP-P-AGJP,
00050000-101F5000,Dracula's Legacy,WUP-N-AGJE,
00050000-101F5400,REPTILIAN REBELLION,WUP-P-BRLP,
00050000-101F5500,Letter Quest: Remastered,WUP-N-AG8E,
00050000-101F5700,Jotun: Valhalla Edition,WUP-N-AJVE,
00050000-101F5900,PENTAPUZZLE,WUP-P-AP8P,
00050000-101F5A00,Defend Your Crypt,WUP-P-ALFP,
00050000-101F5D00,PixelMaker,WUP-N-AHYE,
00050000-101F5E00,Defend your Crypt,WUP-N-ALFE,
00050000-101F5F00,Hot Rod Racer,WUP-N-AHZE,
00050000-101F6000,Surfin' Sam - Attack of the Aqualites,WUP-N-AH3E,
00050000-101F6200,Adventure Party: Cats and Caverns,WUP-N-AH4E,
00050000-101F6300,Run Run and Die,WUP-P-BRRP,
00050000-101F6400,Letter Quest Remastered,WUP-P-AG8P,
00050000-101F6600,Gravity+,WUP-P-AH6E,
00050000-101F6800,Volgarr the Viking,WUP-P-AVVE,
00050000-101F6900,PING 1.5+,WUP-P-WK2P,
00050000-101F6A00,Jewel Quest,WUP-P-AJQP,
00050000-101F6B00,PIXEL SLIME U,WUP-P-AUPP,
00050000-101F6E00,Tumblestone,WUP-P-AT7P,
00050000-101F6F00,Jotun Valhalla Edition,WUP-P-AJVP,
00050000-101F7000,Paranautical Activity,WUP-P-AH8P,
00050000-101F7200,ブロック ビルダー,WUP-N-ADUJ,
00050000-101F7300,シャンティ -リスキィ・ブーツの逆襲-,WUP-N-BRYJ,
00050000-101F7400,Hot Rod Racer,WUP-P-AHZP,
00050000-101F7500,Midnight 2,WUP-N-AEYE,
00050000-101F7600,Dual Core,WUP-P-BD8P,
00050000-101F7700,PixelMaker,WUP-P-AHYP,
00050000-101F7800,Ziggurat,WUP-P-AZGP,
00050000-101F7900,Axiom Verge,WUP-N-AVEE,
00050000-101F7C00,TAP TAP ARCADE 2,WUP-N-BTNE,
00050000-101F7D00,PSIBO,WUP-P-BP8P,
00050000-101F7F00,シャンティ -海賊の呪い-,WUP-N-BSXJ,
00050000-101F8100,Gravity+,WUP-P-AH6P,
00050000-101F8400,JACKPOT 777,WUP-P-BMWP,
00050000-101F8500,Ectoplaza,WUP-P-AEZE,
00050000-101F8800,Toby: The Secret Mine,WUP-P-BTQE,
00050000-101F8900,Twin Robots,WUP-P-AJHP,
00050000-101F8A00,Dungeon Hearts DX,WUP-N-BXDE,
00050000-101F8B00,Pirate Pop Plus,WUP-N-AJME,
00050000-101F8C00,Twin Robots,WUP-N-AJHE,
00050000-101F8D00,TAP TAP ARCADE 2,WUP-P-BTNP,
00050000-101F8F00,6180 the moon,WUP-N-WM6J,
00050000-101F9000,Citadale,WUP-P-BECE,
00050000-101F9200,JACKPOT 777,WUP-N-BMWE,
00050000-101F9400,Super Destronaut 2: Go Duck Yourself,WUP-N-AJNE,
00050000-101F9500,Mega Maze,WUP-P-BM5E,
00050000-101F9700,Darksiders Warmastered Edition,WUP-P-BEDP,
00050000-101F9800,B3 Game Expo For Bees,WUP-P-AB3P,
00050000-101F9900,Aenigma Os,WUP-P-BASP,
00050000-101F9A00,Citadale,WUP-P-BECP,
00050000-101F9C00,Ziggurat,WUP-N-AZGE,
